item,desc_item,localizacion,categoria,fecha,documento,registro,cp,entradas,salidas,unitario,total,cantidad,cost_center,lote
P004826,Producto Performance 4826,ALM-1,GRUPO-2,2026-03-11,EA-DOC000004826,4826,CP,33.106,0.0,8272.98,273885.28,33.106,CC-2,LOT-006
P004827,Producto Performance 4827,ALM-2,GRUPO-3,2026-03-12,EA-DOC000004827,4827,CP,15.707,0.0,12022.71,188840.71,15.707,CC-3,LOT-007
P004828,Producto Performance 4828,ALM-3,GRUPO-4,2026-03-13,SA-DOC000004828,4828,CP,0.0,1.002,14703.79,-14733.2,-1.002,CC-4,LOT-008
P004829,Producto Performance 4829,ALM-4,GRUPO-5,2026-03-14,EA-DOC000004829,4829,CP,40.523,0.0,9168.73,371544.45,40.523,CC-1,LOT-009
P004830,Producto Performance 4830,ALM-5,GRUPO-6,2026-03-15,EA-DOC000004830,4830,CP,20.319,0.0,14154.88,287613.01,20.319,CC-2,LOT-010
P004831,Producto Performance 4831,ALM-1,GRUPO-7,2026-03-16,SA-DOC000004831,4831,CP,0.0,57.815,8354.36,-483007.32,-57.815,CC-3,LOT-011
P004832,Producto Performance 4832,ALM-2,GRUPO-8,2026-03-17,EA-DOC000004832,4832,CP,40.076,0.0,5134.28,205761.41,40.076,CC-4,LOT-012
P004833,Producto Performance 4833,ALM-3,GRUPO-1,2026-03-18,EA-DOC000004833,4833,CP,30.143,0.0,13963.92,420914.44,30.143,CC-1,LOT-013
P004834,Producto Performance 4834,ALM-4,GRUPO-2,2026-03-19,SA-DOC000004834,4834,CP,0.0,40.417,8409.67,-339893.63,-40.417,CC-2,LOT-014
P004835,Producto Performance 4835,ALM-5,GRUPO-3,2026-03-20,EA-DOC000004835,4835,CP,1.963,0.0,6555.9,12869.23,1.963,CC-3,LOT-015
P004836,Producto Performance 4836,ALM-1,GRUPO-4,2026-03-21,EA-DOC000004836,4836,CP,39.344,0.0,9519.23,374524.59,39.344,CC-4,LOT-016
P004837,Producto Performance 4837,ALM-2,GRUPO-5,2026-03-22,SA-DOC000004837,4837,CP,0.0,7.367,1926.26,-14190.76,-7.367,CC-1,LOT-017
P004838,Producto Performance 4838,ALM-3,GRUPO-6,2026-03-23,EA-DOC000004838,4838,CP,5.679,0.0,1722.81,9783.84,5.679,CC-2,LOT-018
P004839,Producto Performance 4839,ALM-4,GRUPO-7,2026-03-24,EA-DOC000004839,4839,CP,35.784,0.0,14099.94,504552.25,35.784,CC-3,LOT-019
P004840,Producto Performance 4840,ALM-5,GRUPO-8,2026-03-25,SA-DOC000004840,4840,CP,0.0,2.333,4204.33,-9808.7,-2.333,CC-4,LOT-020
P004841,Producto Performance 4841,ALM-1,GRUPO-1,2026-03-26,EA-DOC000004841,4841,CP,16.271,0.0,11374.46,185073.84,16.271,CC-1,LOT-001
P004842,Producto Performance 4842,ALM-2,GRUPO-2,2026-03-27,EA-DOC000004842,4842,CP,15.469,0.0,6422.27,99346.09,15.469,CC-2,LOT-002
P004843,Producto Performance 4843,ALM-3,GRUPO-3,2026-03-28,SA-DOC000004843,4843,CP,0.0,42.445,5436.97,-230772.19,-42.445,CC-3,LOT-003
P004844,Producto Performance 4844,ALM-4,GRUPO-4,2026-03-29,EA-DOC000004844,4844,CP,20.361,0.0,12042.45,245196.32,20.361,CC-4,LOT-004
P004845,Producto Performance 4845,ALM-5,GRUPO-5,2026-03-02,EA-DOC000004845,4845,CP,9.304,0.0,4706.92,43793.18,9.304,CC-1,LOT-005
P004846,Producto Performance 4846,ALM-1,GRUPO-6,2026-03-03,SA-DOC000004846,4846,CP,0.0,20.63,4763.06,-98261.93,-20.63,CC-2,LOT-006
P004847,Producto Performance 4847,ALM-2,GRUPO-7,2026-03-04,EA-DOC000004847,4847,CP,47.656,0.0,2329.88,111032.76,47.656,CC-3,LOT-007
P004848,Producto Performance 4848,ALM-3,GRUPO-8,2026-03-05,EA-DOC000004848,4848,CP,35.234,0.0,14486.18,510406.07,35.234,CC-4,LOT-008
P004849,Producto Performance 4849,ALM-4,GRUPO-1,2026-03-06,SA-DOC000004849,4849,CP,0.0,8.975,13847.69,-124283.02,-8.975,CC-1,LOT-009
P004850,Producto Performance 4850,ALM-5,GRUPO-2,2026-03-07,EA-DOC000004850,4850,CP,10.06,0.0,4538.29,45655.2,10.06,CC-2,LOT-010
P004851,Producto Performance 4851,ALM-1,GRUPO-3,2026-03-08,EA-DOC000004851,4851,CP,8.082,0.0,10846.95,87665.05,8.082,CC-3,LOT-011
P004852,Producto Performance 4852,ALM-2,GRUPO-4,2026-03-09,SA-DOC000004852,4852,CP,0.0,37.261,1879.63,-70036.89,-37.261,CC-4,LOT-012
P004853,Producto Performance 4853,ALM-3,GRUPO-5,2026-03-10,EA-DOC000004853,4853,CP,17.789,0.0,10131.76,180233.88,17.789,CC-1,LOT-013
P004854,Producto Performance 4854,ALM-4,GRUPO-6,2026-03-11,EA-DOC000004854,4854,CP,41.548,0.0,5379.82,223520.76,41.548,CC-2,LOT-014
P004855,Producto Performance 4855,ALM-5,GRUPO-7,2026-03-12,SA-DOC000004855,4855,CP,0.0,31.103,12134.94,-377433.04,-31.103,CC-3,LOT-015
P004856,Producto Performance 4856,ALM-1,GRUPO-8,2026-03-13,EA-DOC000004856,4856,CP,34.968,0.0,5264.2,184078.55,34.968,CC-4,LOT-016
P004857,Producto Performance 4857,ALM-2,GRUPO-1,2026-03-14,EA-DOC000004857,4857,CP,3.31,0.0,13047.67,43187.79,3.31,CC-1,LOT-017
P004858,Producto Performance 4858,ALM-3,GRUPO-2,2026-03-15,SA-DOC000004858,4858,CP,0.0,33.129,14044.15,-465268.65,-33.129,CC-2,LOT-018
P004859,Producto Performance 4859,ALM-4,GRUPO-3,2026-03-16,EA-DOC000004859,4859,CP,17.626,0.0,5345.18,94214.14,17.626,CC-3,LOT-019
P004860,Producto Performance 4860,ALM-5,GRUPO-4,2026-03-17,EA-DOC000004860,4860,CP,54.205,0.0,11644.75,631203.67,54.205,CC-4,LOT-020
P004861,Producto Performance 4861,ALM-1,GRUPO-5,2026-03-18,SA-DOC000004861,4861,CP,0.0,27.056,4514.48,-122143.77,-27.056,CC-1,LOT-001
P004862,Producto Performance 4862,ALM-2,GRUPO-6,2026-03-19,EA-DOC000004862,4862,CP,37.773,0.0,12959.73,489527.88,37.773,CC-2,LOT-002
P004863,Producto Performance 4863,ALM-3,GRUPO-7,2026-03-20,EA-DOC000004863,4863,CP,50.582,0.0,10936.54,553192.07,50.582,CC-3,LOT-003
P004864,Producto Performance 4864,ALM-4,GRUPO-8,2026-03-21,SA-DOC000004864,4864,CP,0.0,20.884,7519.38,-157034.73,-20.884,CC-4,LOT-004
P004865,Producto Performance 4865,ALM-5,GRUPO-1,2026-03-22,EA-DOC000004865,4865,CP,9.861,0.0,8958.03,88335.13,9.861,CC-1,LOT-005
P004866,Producto Performance 4866,ALM-1,GRUPO-2,2026-03-23,EA-DOC000004866,4866,CP,20.6,0.0,2565.63,52851.98,20.6,CC-2,LOT-006
P004867,Producto Performance 4867,ALM-2,GRUPO-3,2026-03-24,SA-DOC000004867,4867,CP,0.0,18.318,14743.6,-270073.26,-18.318,CC-3,LOT-007
P004868,Producto Performance 4868,ALM-3,GRUPO-4,2026-03-25,EA-DOC000004868,4868,CP,16.103,0.0,10621.8,171042.85,16.103,CC-4,LOT-008
P004869,Producto Performance 4869,ALM-4,GRUPO-5,2026-03-26,EA-DOC000004869,4869,CP,43.267,0.0,4297.38,185934.74,43.267,CC-1,LOT-009
P004870,Producto Performance 4870,ALM-5,GRUPO-6,2026-03-27,SA-DOC000004870,4870,CP,0.0,6.282,8243.74,-51787.17,-6.282,CC-2,LOT-010
P004871,Producto Performance 4871,ALM-1,GRUPO-7,2026-03-28,EA-DOC000004871,4871,CP,4.61,0.0,13062.78,60219.42,4.61,CC-3,LOT-011
P004872,Producto Performance 4872,ALM-2,GRUPO-8,2026-03-29,EA-DOC000004872,4872,CP,7.687,0.0,3009.31,23132.57,7.687,CC-4,LOT-012
P004873,Producto Performance 4873,ALM-3,GRUPO-1,2026-03-02,SA-DOC000004873,4873,CP,0.0,29.299,13662.25,-400290.26,-29.299,CC-1,LOT-013
P004874,Producto Performance 4874,ALM-4,GRUPO-2,2026-03-03,EA-DOC000004874,4874,CP,29.851,0.0,14868.81,443848.85,29.851,CC-2,LOT-014
P004875,Producto Performance 4875,ALM-5,GRUPO-3,2026-03-04,EA-DOC000004875,4875,CP,38.313,0.0,2669.44,102274.25,38.313,CC-3,LOT-015
P004876,Producto Performance 4876,ALM-1,GRUPO-4,2026-03-05,SA-DOC000004876,4876,CP,0.0,39.268,4987.41,-195845.62,-39.268,CC-4,LOT-016
P004877,Producto Performance 4877,ALM-2,GRUPO-5,2026-03-06,EA-DOC000004877,4877,CP,49.763,0.0,7611.71,378781.52,49.763,CC-1,LOT-017
P004878,Producto Performance 4878,ALM-3,GRUPO-6,2026-03-07,EA-DOC000004878,4878,CP,17.411,0.0,11387.45,198266.89,17.411,CC-2,LOT-018
P004879,Producto Performance 4879,ALM-4,GRUPO-7,2026-03-08,SA-DOC000004879,4879,CP,0.0,55.117,3923.58,-216255.96,-55.117,CC-3,LOT-019
P004880,Producto Performance 4880,ALM-5,GRUPO-8,2026-03-09,EA-DOC000004880,4880,CP,59.522,0.0,14947.05,889678.31,59.522,CC-4,LOT-020
P004881,Producto Performance 4881,ALM-1,GRUPO-1,2026-03-10,EA-DOC000004881,4881,CP,3.67,0.0,7530.13,27635.58,3.67,CC-1,LOT-001
P004882,Producto Performance 4882,ALM-2,GRUPO-2,2026-03-11,SA-DOC000004882,4882,CP,0.0,40.58,14269.61,-579060.77,-40.58,CC-2,LOT-002
P004883,Producto Performance 4883,ALM-3,GRUPO-3,2026-03-12,EA-DOC000004883,4883,CP,44.571,0.0,1504.03,67036.12,44.571,CC-3,LOT-003
P004884,Producto Performance 4884,ALM-4,GRUPO-4,2026-03-13,EA-DOC000004884,4884,CP,33.919,0.0,9263.64,314213.41,33.919,CC-4,LOT-004
P004885,Producto Performance 4885,ALM-5,GRUPO-5,2026-03-14,SA-DOC000004885,4885,CP,0.0,3.608,4549.47,-16414.49,-3.608,CC-1,LOT-005
P004886,Producto Performance 4886,ALM-1,GRUPO-6,2026-03-15,EA-DOC000004886,4886,CP,10.397,0.0,14034.08,145912.33,10.397,CC-2,LOT-006
P004887,Producto Performance 4887,ALM-2,GRUPO-7,2026-03-16,EA-DOC000004887,4887,CP,18.073,0.0,2866.38,51804.09,18.073,CC-3,LOT-007
P004888,Producto Performance 4888,ALM-3,GRUPO-8,2026-03-17,SA-DOC000004888,4888,CP,0.0,3.053,2735.59,-8351.76,-3.053,CC-4,LOT-008
P004889,Producto Performance 4889,ALM-4,GRUPO-1,2026-03-18,EA-DOC000004889,4889,CP,1.782,0.0,8594.41,15315.24,1.782,CC-1,LOT-009
P004890,Producto Performance 4890,ALM-5,GRUPO-2,2026-03-19,EA-DOC000004890,4890,CP,51.393,0.0,5573.12,286419.36,51.393,CC-2,LOT-010
P004891,Producto Performance 4891,ALM-1,GRUPO-3,2026-03-20,SA-DOC000004891,4891,CP,0.0,49.636,7107.4,-352782.91,-49.636,CC-3,LOT-011
P004892,Producto Performance 4892,ALM-2,GRUPO-4,2026-03-21,EA-DOC000004892,4892,CP,10.151,0.0,4343.05,44086.3,10.151,CC-4,LOT-012
P004893,Producto Performance 4893,ALM-3,GRUPO-5,2026-03-22,EA-DOC000004893,4893,CP,28.491,0.0,1541.13,43908.33,28.491,CC-1,LOT-013
P004894,Producto Performance 4894,ALM-4,GRUPO-6,2026-03-23,SA-DOC000004894,4894,CP,0.0,36.134,9345.75,-337699.33,-36.134,CC-2,LOT-014
P004895,Producto Performance 4895,ALM-5,GRUPO-7,2026-03-24,EA-DOC000004895,4895,CP,57.281,0.0,1512.81,86655.27,57.281,CC-3,LOT-015
P004896,Producto Performance 4896,ALM-1,GRUPO-8,2026-03-25,EA-DOC000004896,4896,CP,16.882,0.0,9013.72,152169.62,16.882,CC-4,LOT-016
P004897,Producto Performance 4897,ALM-2,GRUPO-1,2026-03-26,SA-DOC000004897,4897,CP,0.0,56.101,7834.87,-439544.04,-56.101,CC-1,LOT-017
P004898,Producto Performance 4898,ALM-3,GRUPO-2,2026-03-27,EA-DOC000004898,4898,CP,25.799,0.0,7064.65,182260.91,25.799,CC-2,LOT-018
P004899,Producto Performance 4899,ALM-4,GRUPO-3,2026-03-28,EA-DOC000004899,4899,CP,9.418,0.0,9676.96,91137.61,9.418,CC-3,LOT-019
P004900,Producto Performance 4900,ALM-5,GRUPO-4,2026-03-29,SA-DOC000004900,4900,CP,0.0,9.506,6618.44,-62914.89,-9.506,CC-4,LOT-020
P004901,Producto Performance 4901,ALM-1,GRUPO-5,2026-03-02,EA-DOC000004901,4901,CP,39.812,0.0,4991.7,198729.56,39.812,CC-1,LOT-001
P004902,Producto Performance 4902,ALM-2,GRUPO-6,2026-03-03,EA-DOC000004902,4902,CP,27.515,0.0,11520.64,316990.41,27.515,CC-2,LOT-002
P004903,Producto Performance 4903,ALM-3,GRUPO-7,2026-03-04,SA-DOC000004903,4903,CP,0.0,41.919,6594.92,-276452.45,-41.919,CC-3,LOT-003
P004904,Producto Performance 4904,ALM-4,GRUPO-8,2026-03-05,EA-DOC000004904,4904,CP,59.511,0.0,6943.32,413203.92,59.511,CC-4,LOT-004
P004905,Producto Performance 4905,ALM-5,GRUPO-1,2026-03-06,EA-DOC000004905,4905,CP,30.879,0.0,3450.98,106562.81,30.879,CC-1,LOT-005
P004906,Producto Performance 4906,ALM-1,GRUPO-2,2026-03-07,SA-DOC000004906,4906,CP,0.0,52.013,11595.87,-603135.99,-52.013,CC-2,LOT-006
P004907,Producto Performance 4907,ALM-2,GRUPO-3,2026-03-08,EA-DOC000004907,4907,CP,29.658,0.0,8217.47,243713.73,29.658,CC-3,LOT-007
P004908,Producto Performance 4908,ALM-3,GRUPO-4,2026-03-09,EA-DOC000004908,4908,CP,25.559,0.0,12053.48,308074.9,25.559,CC-4,LOT-008
P004909,Producto Performance 4909,ALM-4,GRUPO-5,2026-03-10,SA-DOC000004909,4909,CP,0.0,43.277,13153.17,-569229.74,-43.277,CC-1,LOT-009
P004910,Producto Performance 4910,ALM-5,GRUPO-6,2026-03-11,EA-DOC000004910,4910,CP,57.415,0.0,9618.82,552264.55,57.415,CC-2,LOT-010
P004911,Producto Performance 4911,ALM-1,GRUPO-7,2026-03-12,EA-DOC000004911,4911,CP,57.805,0.0,11924.98,689323.47,57.805,CC-3,LOT-011
P004912,Producto Performance 4912,ALM-2,GRUPO-8,2026-03-13,SA-DOC000004912,4912,CP,0.0,1.926,6908.95,-13306.64,-1.926,CC-4,LOT-012
P004913,Producto Performance 4913,ALM-3,GRUPO-1,2026-03-14,EA-DOC000004913,4913,CP,42.095,0.0,7355.4,309625.56,42.095,CC-1,LOT-013
P004914,Producto Performance 4914,ALM-4,GRUPO-2,2026-03-15,EA-DOC000004914,4914,CP,32.708,0.0,11125.51,363893.18,32.708,CC-2,LOT-014
P004915,Producto Performance 4915,ALM-5,GRUPO-3,2026-03-16,SA-DOC000004915,4915,CP,0.0,58.479,6630.88,-387767.23,-58.479,CC-3,LOT-015
P004916,Producto Performance 4916,ALM-1,GRUPO-4,2026-03-17,EA-DOC000004916,4916,CP,51.181,0.0,8559.26,438071.49,51.181,CC-4,LOT-016
P004917,Producto Performance 4917,ALM-2,GRUPO-5,2026-03-18,EA-DOC000004917,4917,CP,45.157,0.0,3796.81,171452.55,45.157,CC-1,LOT-017
P004918,Producto Performance 4918,ALM-3,GRUPO-6,2026-03-19,SA-DOC000004918,4918,CP,0.0,41.261,7019.53,-289632.83,-41.261,CC-2,LOT-018
P004919,Producto Performance 4919,ALM-4,GRUPO-7,2026-03-20,EA-DOC000004919,4919,CP,37.241,0.0,2337.46,87049.35,37.241,CC-3,LOT-019
P004920,Producto Performance 4920,ALM-5,GRUPO-8,2026-03-21,EA-DOC000004920,4920,CP,58.469,0.0,8480.14,495825.31,58.469,CC-4,LOT-020
P004921,Producto Performance 4921,ALM-1,GRUPO-1,2026-03-22,SA-DOC000004921,4921,CP,0.0,12.558,4560.17,-57266.61,-12.558,CC-1,LOT-001
P004922,Producto Performance 4922,ALM-2,GRUPO-2,2026-03-23,EA-DOC000004922,4922,CP,42.86,0.0,4095.05,175513.84,42.86,CC-2,LOT-002
P004923,Producto Performance 4923,ALM-3,GRUPO-3,2026-03-24,EA-DOC000004923,4923,CP,32.789,0.0,1697.68,55665.23,32.789,CC-3,LOT-003
P004924,Producto Performance 4924,ALM-4,GRUPO-4,2026-03-25,SA-DOC000004924,4924,CP,0.0,56.425,13803.01,-778834.84,-56.425,CC-4,LOT-004
P004925,Producto Performance 4925,ALM-5,GRUPO-5,2026-03-26,EA-DOC000004925,4925,CP,48.135,0.0,3435.0,165343.73,48.135,CC-1,LOT-005
P004926,Producto Performance 4926,ALM-1,GRUPO-6,2026-03-27,EA-DOC000004926,4926,CP,39.063,0.0,5294.73,206828.04,39.063,CC-2,LOT-006
P004927,Producto Performance 4927,ALM-2,GRUPO-7,2026-03-28,SA-DOC000004927,4927,CP,0.0,34.313,2077.59,-71288.35,-34.313,CC-3,LOT-007
P004928,Producto Performance 4928,ALM-3,GRUPO-8,2026-03-29,EA-DOC000004928,4928,CP,39.884,0.0,10505.01,418981.82,39.884,CC-4,LOT-008
P004929,Producto Performance 4929,ALM-4,GRUPO-1,2026-03-02,EA-DOC000004929,4929,CP,31.159,0.0,9558.79,297842.34,31.159,CC-1,LOT-009
P004930,Producto Performance 4930,ALM-5,GRUPO-2,2026-03-03,SA-DOC000004930,4930,CP,0.0,20.879,6571.59,-137208.23,-20.879,CC-2,LOT-010
P004931,Producto Performance 4931,ALM-1,GRUPO-3,2026-03-04,EA-DOC000004931,4931,CP,50.488,0.0,11544.42,582854.68,50.488,CC-3,LOT-011
P004932,Producto Performance 4932,ALM-2,GRUPO-4,2026-03-05,EA-DOC000004932,4932,CP,30.441,0.0,11310.75,344310.54,30.441,CC-4,LOT-012
P004933,Producto Performance 4933,ALM-3,GRUPO-5,2026-03-06,SA-DOC000004933,4933,CP,0.0,33.706,7114.07,-239786.84,-33.706,CC-1,LOT-013
P004934,Producto Performance 4934,ALM-4,GRUPO-6,2026-03-07,EA-DOC000004934,4934,CP,50.206,0.0,10961.65,550340.6,50.206,CC-2,LOT-014
P004935,Producto Performance 4935,ALM-5,GRUPO-7,2026-03-08,EA-DOC000004935,4935,CP,57.327,0.0,7587.64,434976.64,57.327,CC-3,LOT-015
P004936,Producto Performance 4936,ALM-1,GRUPO-8,2026-03-09,SA-DOC000004936,4936,CP,0.0,42.518,5325.22,-226417.7,-42.518,CC-4,LOT-016
P004937,Producto Performance 4937,ALM-2,GRUPO-1,2026-03-10,EA-DOC000004937,4937,CP,23.012,0.0,4419.32,101697.39,23.012,CC-1,LOT-017
P004938,Producto Performance 4938,ALM-3,GRUPO-2,2026-03-11,EA-DOC000004938,4938,CP,54.113,0.0,11385.42,616099.23,54.113,CC-2,LOT-018
P004939,Producto Performance 4939,ALM-4,GRUPO-3,2026-03-12,SA-DOC000004939,4939,CP,0.0,19.829,14050.26,-278602.61,-19.829,CC-3,LOT-019
P004940,Producto Performance 4940,ALM-5,GRUPO-4,2026-03-13,EA-DOC000004940,4940,CP,17.685,0.0,10787.15,190770.75,17.685,CC-4,LOT-020
P004941,Producto Performance 4941,ALM-1,GRUPO-5,2026-03-14,EA-DOC000004941,4941,CP,50.315,0.0,4989.75,251059.27,50.315,CC-1,LOT-001
P004942,Producto Performance 4942,ALM-2,GRUPO-6,2026-03-15,SA-DOC000004942,4942,CP,0.0,47.925,12066.11,-578268.32,-47.925,CC-2,LOT-002
P004943,Producto Performance 4943,ALM-3,GRUPO-7,2026-03-16,EA-DOC000004943,4943,CP,27.823,0.0,8318.65,231449.8,27.823,CC-3,LOT-003
P004944,Producto Performance 4944,ALM-4,GRUPO-8,2026-03-17,EA-DOC000004944,4944,CP,41.62,0.0,3985.5,165876.51,41.62,CC-4,LOT-004
P004945,Producto Performance 4945,ALM-5,GRUPO-1,2026-03-18,SA-DOC000004945,4945,CP,0.0,29.422,13429.7,-395128.63,-29.422,CC-1,LOT-005
P004946,Producto Performance 4946,ALM-1,GRUPO-2,2026-03-19,EA-DOC000004946,4946,CP,14.451,0.0,3652.61,52783.87,14.451,CC-2,LOT-006
P004947,Producto Performance 4947,ALM-2,GRUPO-3,2026-03-20,EA-DOC000004947,4947,CP,53.373,0.0,14537.98,775935.61,53.373,CC-3,LOT-007
P004948,Producto Performance 4948,ALM-3,GRUPO-4,2026-03-21,SA-DOC000004948,4948,CP,0.0,44.416,10820.06,-480583.78,-44.416,CC-4,LOT-008
P004949,Producto Performance 4949,ALM-4,GRUPO-5,2026-03-22,EA-DOC000004949,4949,CP,13.138,0.0,2420.66,31802.63,13.138,CC-1,LOT-009
P004950,Producto Performance 4950,ALM-5,GRUPO-6,2026-03-23,EA-DOC000004950,4950,CP,40.23,0.0,9371.37,377010.22,40.23,CC-2,LOT-010
P004951,Producto Performance 4951,ALM-1,GRUPO-7,2026-03-24,SA-DOC000004951,4951,CP,0.0,22.118,6481.42,-143356.05,-22.118,CC-3,LOT-011
P004952,Producto Performance 4952,ALM-2,GRUPO-8,2026-03-25,EA-DOC000004952,4952,CP,14.216,0.0,10630.37,151121.34,14.216,CC-4,LOT-012
P004953,Producto Performance 4953,ALM-3,GRUPO-1,2026-03-26,EA-DOC000004953,4953,CP,31.643,0.0,13274.88,420057.03,31.643,CC-1,LOT-013
P004954,Producto Performance 4954,ALM-4,GRUPO-2,2026-03-27,SA-DOC000004954,4954,CP,0.0,23.651,9725.57,-230019.46,-23.651,CC-2,LOT-014
P004955,Producto Performance 4955,ALM-5,GRUPO-3,2026-03-28,EA-DOC000004955,4955,CP,11.17,0.0,4828.74,53937.03,11.17,CC-3,LOT-015
P004956,Producto Performance 4956,ALM-1,GRUPO-4,2026-03-29,EA-DOC000004956,4956,CP,13.358,0.0,5765.82,77019.82,13.358,CC-4,LOT-016
P004957,Producto Performance 4957,ALM-2,GRUPO-5,2026-03-02,SA-DOC000004957,4957,CP,0.0,29.518,9433.99,-278472.52,-29.518,CC-1,LOT-017
P004958,Producto Performance 4958,ALM-3,GRUPO-6,2026-03-03,EA-DOC000004958,4958,CP,26.819,0.0,8611.29,230946.19,26.819,CC-2,LOT-018
P004959,Producto Performance 4959,ALM-4,GRUPO-7,2026-03-04,EA-DOC000004959,4959,CP,4.947,0.0,11445.74,56622.08,4.947,CC-3,LOT-019
P004960,Producto Performance 4960,ALM-5,GRUPO-8,2026-03-05,SA-DOC000004960,4960,CP,0.0,42.023,5399.58,-226906.55,-42.023,CC-4,LOT-020
P004961,Producto Performance 4961,ALM-1,GRUPO-1,2026-03-06,EA-DOC000004961,4961,CP,21.075,0.0,8899.05,187547.48,21.075,CC-1,LOT-001
P004962,Producto Performance 4962,ALM-2,GRUPO-2,2026-03-07,EA-DOC000004962,4962,CP,11.205,0.0,3400.11,38098.23,11.205,CC-2,LOT-002
P004963,Producto Performance 4963,ALM-3,GRUPO-3,2026-03-08,SA-DOC000004963,4963,CP,0.0,36.99,3858.82,-142737.75,-36.99,CC-3,LOT-003
P004964,Producto Performance 4964,ALM-4,GRUPO-4,2026-03-09,EA-DOC000004964,4964,CP,41.873,0.0,2537.89,106269.07,41.873,CC-4,LOT-004
P004965,Producto Performance 4965,ALM-5,GRUPO-5,2026-03-10,EA-DOC000004965,4965,CP,5.098,0.0,2406.75,12269.61,5.098,CC-1,LOT-005
P004966,Producto Performance 4966,ALM-1,GRUPO-6,2026-03-11,SA-DOC000004966,4966,CP,0.0,3.405,12278.53,-41808.39,-3.405,CC-2,LOT-006
P004967,Producto Performance 4967,ALM-2,GRUPO-7,2026-03-12,EA-DOC000004967,4967,CP,13.185,0.0,12049.12,158867.65,13.185,CC-3,LOT-007
P004968,Producto Performance 4968,ALM-3,GRUPO-8,2026-03-13,EA-DOC000004968,4968,CP,39.82,0.0,14500.77,577420.66,39.82,CC-4,LOT-008
P004969,Producto Performance 4969,ALM-4,GRUPO-1,2026-03-14,SA-DOC000004969,4969,CP,0.0,35.602,2040.78,-72655.85,-35.602,CC-1,LOT-009
P004970,Producto Performance 4970,ALM-5,GRUPO-2,2026-03-15,EA-DOC000004970,4970,CP,34.712,0.0,13616.19,472645.19,34.712,CC-2,LOT-010
P004971,Producto Performance 4971,ALM-1,GRUPO-3,2026-03-16,EA-DOC000004971,4971,CP,13.486,0.0,13792.0,185998.91,13.486,CC-3,LOT-011
P004972,Producto Performance 4972,ALM-2,GRUPO-4,2026-03-17,SA-DOC000004972,4972,CP,0.0,29.428,10914.13,-321181.02,-29.428,CC-4,LOT-012
P004973,Producto Performance 4973,ALM-3,GRUPO-5,2026-03-18,EA-DOC000004973,4973,CP,21.075,0.0,11122.0,234396.15,21.075,CC-1,LOT-013
P004974,Producto Performance 4974,ALM-4,GRUPO-6,2026-03-19,EA-DOC000004974,4974,CP,39.633,0.0,6163.68,244285.13,39.633,CC-2,LOT-014
P004975,Producto Performance 4975,ALM-5,GRUPO-7,2026-03-20,SA-DOC000004975,4975,CP,0.0,3.551,6829.01,-24249.81,-3.551,CC-3,LOT-015
P004976,Producto Performance 4976,ALM-1,GRUPO-8,2026-03-21,EA-DOC000004976,4976,CP,23.124,0.0,14890.65,344331.39,23.124,CC-4,LOT-016
P004977,Producto Performance 4977,ALM-2,GRUPO-1,2026-03-22,EA-DOC000004977,4977,CP,16.13,0.0,2157.41,34799.02,16.13,CC-1,LOT-017
P004978,Producto Performance 4978,ALM-3,GRUPO-2,2026-03-23,SA-DOC000004978,4978,CP,0.0,52.255,6707.7,-350510.86,-52.255,CC-2,LOT-018
P004979,Producto Performance 4979,ALM-4,GRUPO-3,2026-03-24,EA-DOC000004979,4979,CP,34.399,0.0,13671.29,470278.7,34.399,CC-3,LOT-019
P004980,Producto Performance 4980,ALM-5,GRUPO-4,2026-03-25,EA-DOC000004980,4980,CP,19.475,0.0,8845.89,172273.71,19.475,CC-4,LOT-020
P004981,Producto Performance 4981,ALM-1,GRUPO-5,2026-03-26,SA-DOC000004981,4981,CP,0.0,22.803,9781.65,-223050.96,-22.803,CC-1,LOT-001
P004982,Producto Performance 4982,ALM-2,GRUPO-6,2026-03-27,EA-DOC000004982,4982,CP,8.744,0.0,9415.54,82329.48,8.744,CC-2,LOT-002
P004983,Producto Performance 4983,ALM-3,GRUPO-7,2026-03-28,EA-DOC000004983,4983,CP,9.944,0.0,11655.75,115904.78,9.944,CC-3,LOT-003
P004984,Producto Performance 4984,ALM-4,GRUPO-8,2026-03-29,SA-DOC000004984,4984,CP,0.0,28.316,10637.17,-301202.11,-28.316,CC-4,LOT-004
P004985,Producto Performance 4985,ALM-5,GRUPO-1,2026-03-02,EA-DOC000004985,4985,CP,28.861,0.0,8317.7,240057.14,28.861,CC-1,LOT-005
P004986,Producto Performance 4986,ALM-1,GRUPO-2,2026-03-03,EA-DOC000004986,4986,CP,16.298,0.0,3193.02,52039.84,16.298,CC-2,LOT-006
P004987,Producto Performance 4987,ALM-2,GRUPO-3,2026-03-04,SA-DOC000004987,4987,CP,0.0,6.218,8963.27,-55733.61,-6.218,CC-3,LOT-007
P004988,Producto Performance 4988,ALM-3,GRUPO-4,2026-03-05,EA-DOC000004988,4988,CP,8.227,0.0,3407.22,28031.2,8.227,CC-4,LOT-008
P004989,Producto Performance 4989,ALM-4,GRUPO-5,2026-03-06,EA-DOC000004989,4989,CP,11.407,0.0,7293.28,83194.44,11.407,CC-1,LOT-009
